Date,Year,Month,Geopolitical_Zone,State,Avg_Temp_C,Min_Temp_C,Max_Temp_C,Temp_Range_C,Heat_Stress_Days,Cold_Stress_Days
2018-02-01,2018,2,North-Central,Plateau,25.55,12.92,37.0,24.1,7,0
2018-03-01,2018,3,North-Central,Plateau,26.77,14.17,38.01,23.8,5,0
2018-04-01,2018,4,North-Central,Plateau,27.97,19.27,37.57,18.3,0,0
2018-05-01,2018,5,North-Central,Plateau,24.2,19.09,32.8,13.7,0,0
2018-06-01,2018,6,North-Central,Plateau,23.25,16.72,32.63,15.9,0,0
2018-07-01,2018,7,North-Central,Plateau,22.18,17.72,29.57,11.9,0,0
2018-08-01,2018,8,North-Central,Plateau,21.43,17.09,27.38,10.3,0,0
2018-09-01,2018,9,North-Central,Plateau,21.92,17.35,28.26,10.9,0,0
2018-10-01,2018,10,North-Central,Plateau,22.84,15.94,31.53,15.6,0,0
2018-11-01,2018,11,North-Central,Plateau,22.91,13.08,32.97,19.9,0,0
2018-12-01,2018,12,North-Central,Plateau,22.04,11.71,33.34,21.6,0,0
2019-01-01,2019,1,North-Central,Plateau,23.53,12.58,35.55,23.0,1,0
2019-02-01,2019,2,North-Central,Plateau,24.26,13.43,35.82,22.4,8,0
2019-03-01,2019,3,North-Central,Plateau,27.43,17.92,38.04,20.1,0,0
2019-04-01,2019,4,North-Central,Plateau,28.39,19.51,39.37,19.9,8,0
2019-05-01,2019,5,North-Central,Plateau,25.84,19.56,35.76,16.2,9,0
2019-06-01,2019,6,North-Central,Plateau,24.69,18.03,35.47,17.4,1,0
2019-07-01,2019,7,North-Central,Plateau,22.97,17.3,32.73,15.4,0,0
2019-08-01,2019,8,North-Central,Plateau,20.97,16.54,27.39,10.9,0,0
2019-09-01,2019,9,North-Central,Plateau,22.17,17.23,28.52,11.3,0,0
2019-10-01,2019,10,North-Central,Plateau,21.65,16.23,28.42,12.2,0,0
2019-11-01,2019,11,North-Central,Plateau,21.69,13.21,29.89,16.7,0,0
2019-12-01,2019,12,North-Central,Plateau,19.07,9.57,30.45,20.9,0,0
2020-01-01,2020,1,North-Central,Plateau,20.69,8.0,34.3,26.3,0,0
2020-02-01,2020,2,North-Central,Plateau,23.26,12.44,35.38,22.9,4,0
2020-03-01,2020,3,North-Central,Plateau,26.3,16.0,38.02,22.0,8,0
2020-04-01,2020,4,North-Central,Plateau,23.7,16.91,31.28,14.4,0,0
2020-05-01,2020,5,North-Central,Plateau,23.35,18.55,30.19,11.6,0,0
2020-06-01,2020,6,North-Central,Plateau,22.81,17.81,29.42,11.6,0,0
2020-07-01,2020,7,North-Central,Plateau,21.63,17.37,27.66,10.3,0,0
2020-08-01,2020,8,North-Central,Plateau,20.93,16.2,27.95,11.8,0,0
2020-09-01,2020,9,North-Central,Plateau,21.4,17.03,27.89,10.9,0,0
2020-10-01,2020,10,North-Central,Plateau,21.58,14.18,28.33,14.2,0,0
2020-11-01,2020,11,North-Central,Plateau,20.34,11.48,30.7,19.2,0,0
2020-12-01,2020,12,North-Central,Plateau,22.24,11.83,33.31,21.5,0,0
2021-01-01,2021,1,North-Central,Plateau,22.59,11.76,33.7,21.9,0,0
2021-02-01,2021,2,North-Central,Plateau,23.47,10.83,35.55,24.7,7,0
2021-03-01,2021,3,North-Central,Plateau,24.97,15.47,37.07,21.6,4,0
2021-04-01,2021,4,North-Central,Plateau,25.62,15.27,36.51,21.2,4,0
2021-05-01,2021,5,North-Central,Plateau,24.71,18.46,35.8,17.3,6,0
2021-06-01,2021,6,North-Central,Plateau,22.54,17.22,29.21,12.0,0,0
2021-07-01,2021,7,North-Central,Plateau,21.34,17.51,27.68,10.2,0,0
2021-08-01,2021,8,North-Central,Plateau,21.39,16.87,27.1,10.2,0,0
2021-09-01,2021,9,North-Central,Plateau,21.97,17.66,28.3,10.6,0,0
2021-10-01,2021,10,North-Central,Plateau,22.14,16.11,28.96,12.8,0,0
2021-11-01,2021,11,North-Central,Plateau,20.64,11.47,27.83,16.4,0,0
2021-12-01,2021,12,North-Central,Plateau,17.8,9.68,27.8,18.1,0,0
2022-01-01,2022,1,North-Central,Plateau,18.27,8.7,30.71,22.0,0,0
2022-02-01,2022,2,North-Central,Plateau,20.98,8.56,34.17,25.6,0,0
2022-03-01,2022,3,North-Central,Plateau,24.39,14.01,36.13,22.1,6,0
2022-04-01,2022,4,North-Central,Plateau,24.18,17.07,36.24,19.2,7,0
2022-05-01,2022,5,North-Central,Plateau,23.29,17.81,29.55,11.7,0,0
2022-06-01,2022,6,North-Central,Plateau,22.23,16.99,28.92,11.9,0,0
2022-07-01,2022,7,North-Central,Plateau,21.72,17.29,28.23,10.9,0,0
2022-08-01,2022,8,North-Central,Plateau,20.91,16.37,26.94,10.6,0,0
2022-09-01,2022,9,North-Central,Plateau,21.57,17.04,27.33,10.3,0,0
2022-10-01,2022,10,North-Central,Plateau,21.03,13.75,27.66,13.9,0,0
2022-11-01,2022,11,North-Central,Plateau,20.53,11.19,30.36,19.2,0,0
2022-12-01,2022,12,North-Central,Plateau,20.09,10.13,31.03,20.9,0,0
2023-01-01,2023,1,North-Central,Plateau,21.99,11.04,34.73,23.7,0,0
2023-02-01,2023,2,North-Central,Plateau,23.52,12.52,36.0,23.5,3,0
2023-03-01,2023,3,North-Central,Plateau,23.71,13.75,35.9,22.2,0,0
2023-04-01,2023,4,North-Central,Plateau,24.22,15.12,34.27,19.2,0,0
2023-05-01,2023,5,North-Central,Plateau,23.96,18.41,30.42,12.0,0,0
2023-06-01,2023,6,North-Central,Plateau,22.71,18.02,28.54,10.5,0,0
2023-07-01,2023,7,North-Central,Plateau,23.06,17.64,29.36,11.7,0,0
2023-08-01,2023,8,North-Central,Plateau,22.72,17.42,30.45,13.0,0,0
2023-09-01,2023,9,North-Central,Plateau,23.26,18.28,32.59,14.3,0,0
2023-10-01,2023,10,North-Central,Plateau,24.64,17.83,33.55,15.7,0,0
2023-11-01,2023,11,North-Central,Plateau,24.7,16.0,34.73,18.7,0,0
2023-12-01,2023,12,North-Central,Plateau,22.72,10.8,34.61,23.8,0,0
1990-01-01,1990,1,North-Central,Niger,23.33,12.98,32.57,19.6,0,0
1990-02-01,1990,2,North-Central,Niger,23.62,13.72,34.6,20.9,0,0
1990-03-01,1990,3,North-Central,Niger,25.46,13.52,37.01,23.5,0,0
1990-04-01,1990,4,North-Central,Niger,27.91,22.14,35.46,13.3,8,0
1990-05-01,1990,5,North-Central,Niger,26.58,21.81,31.69,9.9,0,0
1990-06-01,1990,6,North-Central,Niger,26.03,21.43,31.61,10.2,0,0
1990-07-01,1990,7,North-Central,Niger,24.77,20.8,30.68,9.9,0,0
1990-08-01,1990,8,North-Central,Niger,24.84,20.1,30.53,10.4,0,0
1990-09-01,1990,9,North-Central,Niger,25.43,20.37,31.92,11.6,0,0
1990-10-01,1990,10,North-Central,Niger,25.58,19.78,31.65,11.9,0,0
1990-11-01,1990,11,North-Central,Niger,24.95,16.25,31.87,15.6,0,0
1990-12-01,1990,12,North-Central,Niger,24.61,12.48,32.18,19.7,0,0
1991-01-01,1991,1,North-Central,Niger,22.86,11.24,33.95,22.7,0,0
1991-02-01,1991,2,North-Central,Niger,26.72,15.02,35.18,20.2,6,0
1991-03-01,1991,3,North-Central,Niger,27.61,19.41,36.85,17.4,5,0
1991-04-01,1991,4,North-Central,Niger,27.68,21.89,35.82,13.9,9,0
1991-05-01,1991,5,North-Central,Niger,26.49,20.6,31.86,11.3,0,0
1991-06-01,1991,6,North-Central,Niger,25.96,22.11,31.12,9.0,0,0
1991-07-01,1991,7,North-Central,Niger,24.85,20.61,29.89,9.3,0,0
1991-08-01,1991,8,North-Central,Niger,24.17,20.76,29.08,8.3,0,0
1991-09-01,1991,9,North-Central,Niger,25.46,21.09,31.28,10.2,0,0
1991-10-01,1991,10,North-Central,Niger,25.31,19.36,31.32,12.0,0,0
1991-11-01,1991,11,North-Central,Niger,23.14,14.38,31.35,17.0,0,0
1991-12-01,1991,12,North-Central,Niger,20.96,11.44,31.75,20.3,0,0
1992-01-01,1992,1,North-Central,Niger,20.7,9.44,33.18,23.7,0,0
1992-02-01,1992,2,North-Central,Niger,22.95,13.0,35.37,22.4,9,0
1992-03-01,1992,3,North-Central,Niger,27.05,15.33,35.55,20.2,6,0
1992-04-01,1992,4,North-Central,Niger,27.59,21.8,34.88,13.1,0,0
1992-05-01,1992,5,North-Central,Niger,26.7,22.01,34.52,12.5,0,0
1992-06-01,1992,6,North-Central,Niger,25.7,21.42,31.52,10.1,0,0
1992-07-01,1992,7,North-Central,Niger,24.37,20.21,30.23,10.0,0,0
1992-08-01,1992,8,North-Central,Niger,23.98,20.49,29.59,9.1,0,0
1992-09-01,1992,9,North-Central,Niger,24.75,20.38,30.34,10.0,0,0
1992-10-01,1992,10,North-Central,Niger,25.23,16.53,31.16,14.6,0,0
1992-11-01,1992,11,North-Central,Niger,22.59,12.26,31.43,19.2,0,0
1992-12-01,1992,12,North-Central,Niger,21.19,11.29,31.6,20.3,0,0
1993-01-01,1993,1,North-Central,Niger,20.29,10.16,32.1,21.9,0,0
1993-02-01,1993,2,North-Central,Niger,24.28,12.3,35.34,23.0,1,0
1993-03-01,1993,3,North-Central,Niger,26.19,12.36,36.62,24.3,0,0
1993-04-01,1993,4,North-Central,Niger,27.27,17.06,36.25,19.2,4,0
1993-05-01,1993,5,North-Central,Niger,27.03,22.57,33.1,10.5,0,0
1993-06-01,1993,6,North-Central,Niger,25.71,21.04,31.75,10.7,0,0
1993-07-01,1993,7,North-Central,Niger,24.71,20.37,31.27,10.9,0,0
1993-08-01,1993,8,North-Central,Niger,24.74,20.89,29.84,9.0,0,0
1993-09-01,1993,9,North-Central,Niger,25.25,20.8,31.14,10.3,0,0
1993-10-01,1993,10,North-Central,Niger,25.71,17.55,31.35,13.8,0,0
1993-11-01,1993,11,North-Central,Niger,24.72,16.04,32.2,16.2,0,0
1993-12-01,1993,12,North-Central,Niger,21.86,12.01,31.33,19.3,0,0
1994-01-01,1994,1,North-Central,Niger,22.38,10.27,32.8,22.5,0,0
1994-02-01,1994,2,North-Central,Niger,23.44,10.98,33.93,23.0,0,0
1994-03-01,1994,3,North-Central,Niger,26.89,17.41,35.83,18.4,9,0
1994-04-01,1994,4,North-Central,Niger,27.26,18.39,36.29,17.9,7,0
1994-05-01,1994,5,North-Central,Niger,26.54,21.64,33.87,12.2,0,0
1994-06-01,1994,6,North-Central,Niger,25.7,21.4,31.14,9.7,0,0
1994-07-01,1994,7,North-Central,Niger,24.66,20.57,29.58,9.0,0,0
1994-08-01,1994,8,North-Central,Niger,23.86,20.65,29.49,8.8,0,0
1994-09-01,1994,9,North-Central,Niger,24.72,21.04,30.76,9.7,0,0
1994-10-01,1994,10,North-Central,Niger,25.37,20.85,31.24,10.4,0,0
1994-11-01,1994,11,North-Central,Niger,22.3,13.56,30.91,17.4,0,0
1994-12-01,1994,12,North-Central,Niger,19.58,10.75,31.05,20.3,0,0
1995-01-01,1995,1,North-Central,Niger,21.52,12.38,31.19,18.8,0,0
1995-02-01,1995,2,North-Central,Niger,23.14,13.06,33.2,20.1,0,0
1995-03-01,1995,3,North-Central,Niger,26.56,16.99,35.68,18.7,8,0
1995-04-01,1995,4,North-Central,Niger,27.24,17.09,35.86,18.8,0,0
1995-05-01,1995,5,North-Central,Niger,26.59,22.44,32.76,10.3,0,0
1995-06-01,1995,6,North-Central,Niger,25.93,21.73,31.19,9.5,0,0
1995-07-01,1995,7,North-Central,Niger,24.87,21.31,30.02,8.7,0,0
1995-08-01,1995,8,North-Central,Niger,24.64,21.13,30.0,8.9,0,0
1995-09-01,1995,9,North-Central,Niger,25.5,21.04,31.22,10.2,0,0
1995-10-01,1995,10,North-Central,Niger,25.65,21.0,31.23,10.2,0,0
1995-11-01,1995,11,North-Central,Niger,22.45,13.09,31.63,18.5,0,0
1995-12-01,1995,12,North-Central,Niger,22.23,12.99,31.45,18.5,0,0
1996-01-01,1996,1,North-Central,Niger,23.11,11.62,32.97,21.4,0,0
1996-02-01,1996,2,North-Central,Niger,24.98,13.85,35.05,21.2,2,0
1996-03-01,1996,3,North-Central,Niger,26.94,15.39,35.11,19.7,7,0
1996-04-01,1996,4,North-Central,Niger,27.21,21.11,34.64,13.5,0,0
1996-05-01,1996,5,North-Central,Niger,26.71,22.06,33.22,11.2,0,0
1996-06-01,1996,6,North-Central,Niger,25.67,21.52,31.09,9.6,0,0
1996-07-01,1996,7,North-Central,Niger,24.84,20.99,30.23,9.2,0,0
1996-08-01,1996,8,North-Central,Niger,24.55,20.32,29.83,9.5,0,0
1996-09-01,1996,9,North-Central,Niger,25.04,20.45,30.86,10.4,0,0
1996-10-01,1996,10,North-Central,Niger,24.89,16.37,30.73,14.4,0,0
1996-11-01,1996,11,North-Central,Niger,21.51,13.2,30.61,17.4,0,0
1996-12-01,1996,12,North-Central,Niger,21.69,12.06,30.66,18.6,0,0
1997-01-01,1997,1,North-Central,Niger,22.43,11.68,31.69,20.0,0,0
1997-02-01,1997,2,North-Central,Niger,21.57,11.6,33.79,22.2,0,0
1997-03-01,1997,3,North-Central,Niger,25.54,14.5,35.59,21.1,0,0
1997-04-01,1997,4,North-Central,Niger,26.75,16.65,34.07,17.4,0,0
1997-05-01,1997,5,North-Central,Niger,26.41,21.18,31.97,10.8,0,0
1997-06-01,1997,6,North-Central,Niger,26.0,21.6,31.53,9.9,0,0
1997-07-01,1997,7,North-Central,Niger,25.24,21.03,31.13,10.1,0,0
1997-08-01,1997,8,North-Central,Niger,25.15,20.56,30.99,10.4,0,0
1997-09-01,1997,9,North-Central,Niger,25.79,21.32,30.7,9.4,0,0
1997-10-01,1997,10,North-Central,Niger,26.16,21.85,31.21,9.4,0,0
1997-11-01,1997,11,North-Central,Niger,24.56,14.7,31.99,17.3,0,0
1997-12-01,1997,12,North-Central,Niger,21.63,11.67,31.11,19.4,0,0
1998-01-01,1998,1,North-Central,Niger,21.41,9.92,33.56,23.6,0,0
1998-02-01,1998,2,North-Central,Niger,24.77,14.83,37.09,22.3,6,0
1998-03-01,1998,3,North-Central,Niger,26.53,15.31,38.21,22.9,5,0
1998-04-01,1998,4,North-Central,Niger,28.29,19.82,36.05,16.2,3,0
1998-05-01,1998,5,North-Central,Niger,27.81,22.92,33.61,10.7,0,0
1998-06-01,1998,6,North-Central,Niger,26.42,22.5,32.14,9.6,0,0
1998-07-01,1998,7,North-Central,Niger,25.38,21.27,30.41,9.1,0,0
1998-08-01,1998,8,North-Central,Niger,24.87,21.15,31.24,10.1,0,0
1998-09-01,1998,9,North-Central,Niger,25.47,21.22,31.11,9.9,0,0
1998-10-01,1998,10,North-Central,Niger,25.73,17.19,32.03,14.8,0,0
1998-11-01,1998,11,North-Central,Niger,23.6,15.67,31.91,16.2,0,0
1998-12-01,1998,12,North-Central,Niger,21.91,11.82,31.96,20.1,0,0
1999-01-01,1999,1,North-Central,Niger,22.54,11.79,33.34,21.6,0,0
1999-02-01,1999,2,North-Central,Niger,25.45,14.22,35.89,21.7,5,0
1999-03-01,1999,3,North-Central,Niger,27.87,18.74,36.61,17.9,8,0
1999-04-01,1999,4,North-Central,Niger,27.96,18.45,37.85,19.4,3,0
1999-05-01,1999,5,North-Central,Niger,27.71,21.78,35.56,13.8,9,0
1999-06-01,1999,6,North-Central,Niger,26.55,20.41,33.49,13.1,0,0
1999-07-01,1999,7,North-Central,Niger,25.21,20.98,31.06,10.1,0,0
1999-08-01,1999,8,North-Central,Niger,24.54,20.45,30.56,10.1,0,0
1999-09-01,1999,9,North-Central,Niger,25.49,19.95,31.64,11.7,0,0
1999-10-01,1999,10,North-Central,Niger,26.29,19.21,33.83,14.6,0,0
1999-11-01,1999,11,North-Central,Niger,26.22,15.9,36.09,20.2,5,0
1999-12-01,1999,12,North-Central,Niger,24.6,14.82,35.74,20.9,2,0
2000-01-01,2000,1,North-Central,Niger,26.71,16.46,40.08,23.6,4,0
2000-02-01,2000,2,North-Central,Niger,26.58,15.83,40.49,24.7,4,0
2000-03-01,2000,3,North-Central,Niger,29.64,18.86,40.89,22.0,7,0
2000-04-01,2000,4,North-Central,Niger,30.6,22.42,41.35,18.9,2,0
2000-05-01,2000,5,North-Central,Niger,28.9,22.85,38.96,16.1,9,0
2000-06-01,2000,6,North-Central,Niger,25.54,21.23,31.37,10.1,0,0
2000-07-01,2000,7,North-Central,Niger,24.76,20.04,29.97,9.9,0,0
2000-08-01,2000,8,North-Central,Niger,25.05,21.02,30.67,9.7,0,0
2000-09-01,2000,9,North-Central,Niger,25.33,20.81,31.35,10.5,0,0
2000-10-01,2000,10,North-Central,Niger,25.49,17.56,31.7,14.1,0,0
2000-11-01,2000,11,North-Central,Niger,23.33,13.55,31.77,18.2,0,0
2000-12-01,2000,12,North-Central,Niger,20.96,11.16,31.6,20.4,0,0
2001-01-01,2001,1,North-Central,Niger,20.28,10.36,32.64,22.3,0,0
2001-02-01,2001,2,North-Central,Niger,22.55,10.72,35.36,24.6,0,0
2001-03-01,2001,3,North-Central,Niger,27.04,13.65,36.72,23.1,0,0
2001-04-01,2001,4,North-Central,Niger,27.75,18.95,35.45,16.5,9,0
2001-05-01,2001,5,North-Central,Niger,27.12,21.72,33.94,12.2,0,0
2001-06-01,2001,6,North-Central,Niger,25.75,21.42,30.93,9.5,0,0
2001-07-01,2001,7,North-Central,Niger,25.25,21.02,31.07,10.0,0,0
2001-08-01,2001,8,North-Central,Niger,25.06,20.73,30.22,9.5,0,0
2001-09-01,2001,9,North-Central,Niger,25.36,20.66,31.38,10.7,0,0
2001-10-01,2001,10,North-Central,Niger,25.08,16.15,32.69,16.5,0,0
2001-11-01,2001,11,North-Central,Niger,23.16,13.97,32.96,19.0,0,0
2001-12-01,2001,12,North-Central,Niger,22.97,12.76,34.56,21.8,0,0
2002-01-01,2002,1,North-Central,Niger,22.55,12.32,35.51,23.2,5,0
2002-02-01,2002,2,North-Central,Niger,26.3,14.79,40.89,26.1,7,0
2002-03-01,2002,3,North-Central,Niger,29.05,18.78,40.12,21.3,7,0
2002-04-01,2002,4,North-Central,Niger,28.36,21.57,38.63,17.1,9,0
2002-05-01,2002,5,North-Central,Niger,27.15,22.31,33.54,11.2,0,0
2002-06-01,2002,6,North-Central,Niger,25.86,21.53,31.21,9.7,0,0
2002-07-01,2002,7,North-Central,Niger,25.67,21.57,31.58,10.0,0,0
2002-08-01,2002,8,North-Central,Niger,25.32,20.8,30.58,9.8,0,0
2002-09-01,2002,9,North-Central,Niger,25.7,21.06,31.78,10.7,0,0
2002-10-01,2002,10,North-Central,Niger,25.23,17.29,31.94,14.7,0,0
2002-11-01,2002,11,North-Central,Niger,23.51,13.04,32.27,19.2,0,0
2002-12-01,2002,12,North-Central,Niger,21.3,9.27,33.05,23.8,0,0
2003-01-01,2003,1,North-Central,Niger,22.04,10.69,34.26,23.6,0,0
2003-02-01,2003,2,North-Central,Niger,26.37,14.89,36.88,22.0,3,0
2003-03-01,2003,3,North-Central,Niger,27.39,17.33,39.79,22.5,5,0
2003-04-01,2003,4,North-Central,Niger,27.93,20.62,39.28,18.7,0,0
2003-05-01,2003,5,North-Central,Niger,27.5,20.89,36.26,15.4,5,0
2003-06-01,2003,6,North-Central,Niger,26.19,20.99,32.07,11.1,0,0
2003-07-01,2003,7,North-Central,Niger,25.2,20.76,30.2,9.4,0,0
2003-08-01,2003,8,North-Central,Niger,25.02,21.72,30.41,8.7,0,0
2003-09-01,2003,9,North-Central,Niger,25.47,20.48,32.6,12.1,0,0
2003-10-01,2003,10,North-Central,Niger,26.4,20.27,33.09,12.8,0,0
2003-11-01,2003,11,North-Central,Niger,24.84,14.23,32.66,18.4,0,0
2003-12-01,2003,12,North-Central,Niger,22.33,10.59,32.77,22.2,0,0
2004-01-01,2004,1,North-Central,Niger,23.89,14.37,35.03,20.7,9,0
2004-02-01,2004,2,North-Central,Niger,25.4,14.3,38.42,24.1,2,0
2004-03-01,2004,3,North-Central,Niger,28.4,17.01,40.79,23.8,0,0
2004-04-01,2004,4,North-Central,Niger,29.48,23.35,38.95,15.6,7,0
2004-05-01,2004,5,North-Central,Niger,26.61,22.21,33.01,10.8,0,0
2004-06-01,2004,6,North-Central,Niger,25.85,21.47,31.39,9.9,0,0
2004-07-01,2004,7,North-Central,Niger,25.33,20.74,31.99,11.2,0,0
2004-08-01,2004,8,North-Central,Niger,25.48,21.6,30.81,9.2,0,0
2004-09-01,2004,9,North-Central,Niger,25.79,21.57,31.18,9.6,0,0
2004-10-01,2004,10,North-Central,Niger,26.53,19.7,34.38,14.7,0,0
2004-11-01,2004,11,North-Central,Niger,27.21,17.48,37.35,19.9,5,0
2004-12-01,2004,12,North-Central,Niger,26.74,15.6,38.09,22.5,6,0
2005-01-01,2005,1,North-Central,Niger,25.52,13.93,38.36,24.4,3,0
2005-02-01,2005,2,North-Central,Niger,30.59,19.62,41.3,21.7,3,0
2005-03-01,2005,3,North-Central,Niger,31.1,21.42,42.06,20.6,1,0
2005-04-01,2005,4,North-Central,Niger,30.93,23.24,41.73,18.5,6,0
2005-05-01,2005,5,North-Central,Niger,29.11,23.05,39.84,16.8,9,0
2005-06-01,2005,6,North-Central,Niger,27.39,22.23,37.3,15.1,0,0
2005-07-01,2005,7,North-Central,Niger,25.88,20.97,32.67,11.7,0,0
2005-08-01,2005,8,North-Central,Niger,25.94,20.96,32.1,11.1,0,0
2005-09-01,2005,9,North-Central,Niger,26.2,21.73,31.84,10.1,0,0
2005-10-01,2005,10,North-Central,Niger,26.21,17.62,33.44,15.8,0,0
2005-11-01,2005,11,North-Central,Niger,26.72,15.72,38.28,22.6,2,0
2005-12-01,2005,12,North-Central,Niger,27.63,17.37,39.05,21.7,7,0
2006-01-01,2006,1,North-Central,Niger,28.59,17.95,40.61,22.7,0,0
2006-02-01,2006,2,North-Central,Niger,30.35,20.14,39.9,19.8,5,0
2006-03-01,2006,3,North-Central,Niger,30.67,20.32,42.42,22.1,1,0
2006-04-01,2006,4,North-Central,Niger,30.9,20.36,42.65,22.3,9,0
2006-05-01,2006,5,North-Central,Niger,28.1,22.23,38.07,15.8,5,0
2006-06-01,2006,6,North-Central,Niger,27.33,22.39,35.24,12.8,9,0
2006-07-01,2006,7,North-Central,Niger,26.76,22.11,34.71,12.6,0,0
2006-08-01,2006,8,North-Central,Niger,25.23,21.24,30.94,9.7,0,0
2006-09-01,2006,9,North-Central,Niger,25.36,20.79,31.19,10.4,0,0
2006-10-01,2006,10,North-Central,Niger,26.78,19.94,33.64,13.7,0,0
2006-11-01,2006,11,North-Central,Niger,25.07,13.19,34.96,21.8,0,0
2006-12-01,2006,12,North-Central,Niger,24.2,13.01,36.92,23.9,8,0
2007-01-01,2007,1,North-Central,Niger,24.23,13.62,39.1,25.5,1,0
2007-02-01,2007,2,North-Central,Niger,28.06,16.17,39.52,23.4,7,0
2007-03-01,2007,3,North-Central,Niger,29.74,18.79,40.04,21.2,4,0
2007-04-01,2007,4,North-Central,Niger,30.06,23.79,39.45,15.7,0,0
2007-05-01,2007,5,North-Central,Niger,28.05,23.34,34.19,10.8,0,0
2007-06-01,2007,6,North-Central,Niger,26.01,21.82,32.04,10.2,0,0
2007-07-01,2007,7,North-Central,Niger,25.04,21.3,30.03,8.7,0,0
2007-08-01,2007,8,North-Central,Niger,24.75,20.92,29.44,8.5,0,0
2007-09-01,2007,9,North-Central,Niger,25.69,20.95,32.4,11.4,0,0
2007-10-01,2007,10,North-Central,Niger,25.99,19.6,32.64,13.0,0,0
2007-11-01,2007,11,North-Central,Niger,24.69,15.99,32.59,16.6,0,0
2007-12-01,2007,12,North-Central,Niger,22.31,10.65,33.23,22.6,0,0
2008-01-01,2008,1,North-Central,Niger,21.53,11.24,32.54,21.3,0,0
2008-02-01,2008,2,North-Central,Niger,23.5,13.12,35.27,22.2,0,0
2008-03-01,2008,3,North-Central,Niger,27.83,17.01,37.83,20.8,1,0
2008-04-01,2008,4,North-Central,Niger,28.44,18.95,38.09,19.1,7,0
2008-05-01,2008,5,North-Central,Niger,28.01,22.65,37.99,15.3,4,0
2008-06-01,2008,6,North-Central,Niger,26.49,21.18,33.67,12.5,0,0
2008-07-01,2008,7,North-Central,Niger,25.14,20.58,30.8,10.2,0,0
2008-08-01,2008,8,North-Central,Niger,24.79,21.03,30.82,9.8,0,0
2008-09-01,2008,9,North-Central,Niger,25.6,21.15,31.23,10.1,0,0
2008-10-01,2008,10,North-Central,Niger,25.84,17.21,32.42,15.2,0,0
2008-11-01,2008,11,North-Central,Niger,23.84,15.0,33.2,18.2,0,0
2008-12-01,2008,12,North-Central,Niger,23.88,13.5,33.39,19.9,0,0
2009-01-01,2009,1,North-Central,Niger,24.64,13.85,34.59,20.7,0,0
2009-02-01,2009,2,North-Central,Niger,26.16,13.99,37.23,23.2,1,0
2009-03-01,2009,3,North-Central,Niger,27.78,17.47,37.58,20.1,3,0
2009-04-01,2009,4,North-Central,Niger,27.69,22.5,35.4,12.9,6,0
2009-05-01,2009,5,North-Central,Niger,26.78,21.96,33.44,11.5,0,0
2009-06-01,2009,6,North-Central,Niger,26.1,21.18,33.73,12.5,0,0
2009-07-01,2009,7,North-Central,Niger,25.52,20.83,30.82,10.0,0,0
2009-08-01,2009,8,North-Central,Niger,25.28,21.38,30.23,8.9,0,0
2009-09-01,2009,9,North-Central,Niger,25.8,21.0,31.74,10.7,0,0
2009-10-01,2009,10,North-Central,Niger,25.86,21.44,32.78,11.3,0,0
2009-11-01,2009,11,North-Central,Niger,25.02,14.81,33.36,18.5,0,0
2009-12-01,2009,12,North-Central,Niger,23.8,11.76,35.11,23.4,0,0
2010-01-01,2010,1,North-Central,Niger,24.84,12.42,37.99,25.6,4,0
2010-02-01,2010,2,North-Central,Niger,27.71,15.21,38.68,23.5,4,0
2010-03-01,2010,3,North-Central,Niger,28.3,17.52,38.77,21.3,4,0
2010-04-01,2010,4,North-Central,Niger,29.19,21.94,39.42,17.5,0,0
2010-05-01,2010,5,North-Central,Niger,27.66,23.19,33.89,10.7,0,0
2010-06-01,2010,6,North-Central,Niger,26.54,21.99,31.87,9.9,0,0
2010-07-01,2010,7,North-Central,Niger,25.0,21.12,30.4,9.3,0,0
2010-08-01,2010,8,North-Central,Niger,24.96,21.31,30.17,8.9,0,0
2010-09-01,2010,9,North-Central,Niger,25.31,21.45,31.04,9.6,0,0
2010-10-01,2010,10,North-Central,Niger,25.79,21.09,32.68,11.6,0,0
2010-11-01,2010,11,North-Central,Niger,25.65,14.58,33.45,18.9,0,0
2010-12-01,2010,12,North-Central,Niger,22.54,11.52,33.39,21.9,0,0
2011-01-01,2011,1,North-Central,Niger,22.43,12.09,35.84,23.8,5,0
2011-02-01,2011,2,North-Central,Niger,26.55,16.6,36.23,19.6,7,0
2011-03-01,2011,3,North-Central,Niger,27.95,17.24,37.94,20.7,9,0
2011-04-01,2011,4,North-Central,Niger,28.38,19.49,39.64,20.2,1,0
2011-05-01,2011,5,North-Central,Niger,27.04,22.59,33.96,11.4,0,0
2011-06-01,2011,6,North-Central,Niger,26.21,21.39,33.66,12.3,0,0
2011-07-01,2011,7,North-Central,Niger,25.56,20.82,32.08,11.3,0,0
2011-08-01,2011,8,North-Central,Niger,24.99,20.54,30.23,9.7,0,0
2011-09-01,2011,9,North-Central,Niger,25.37,20.36,31.36,11.0,0,0
2011-10-01,2011,10,North-Central,Niger,25.95,17.82,32.03,14.2,0,0
2011-11-01,2011,11,North-Central,Niger,23.94,11.87,32.74,20.9,0,0
2011-12-01,2011,12,North-Central,Niger,22.0,11.63,32.41,20.8,0,0
2012-01-01,2012,1,North-Central,Niger,23.76,13.11,35.19,22.1,2,0
2012-02-01,2012,2,North-Central,Niger,27.29,16.0,38.53,22.5,6,0
